Ticker,Description,"Change 1m, %","Change 5m, %","Change 15m, %","Change 1h, %","Change 4h, %",Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,YTD Performance,Yearly Performance,1-Year Beta,Volatility
COF,Capital One Financial Corporation,-0.00646705,0.02587657,-0.06463289,0.06471654,-0.24194329,-1.48473842,-1.69146636,-6.85063566,-3.73599004,19.35458967,56.39858371,119.07326059,1.2370063,3.15519621
ILMN,"Illumina, Inc.",0.06695031,0.06695031,0.13615439,0.02806502,-0.59428032,0.29459547,-0.85014348,1.27963951,6.69908282,15.91187883,25.13783784,33.43227666,1.1478148,1.92395986
DASH,"DoorDash, Inc.",0.04977601,-0.14655108,0.2343789,0.31942503,-0.76524315,1.92775974,3.85609428,4.9738767,46.6783472,47.98556382,40.74956217,,0.23278613,4.56423609
ICE,Intercontinental Exchange Inc.,0.08357012,0.13796563,0.09193481,0.14215235,0.05848442,0.84217618,-1.14752745,0.17568811,8.01984664,3.59923862,3.85983173,18.30846754,0.7806986,1.42071882
WDAY,"Workday, Inc.",0,0.02572962,-0.08994952,-0.39530032,-0.66798073,-0.7909028,-1.99467128,-0.35144238,20.73095006,12.15030283,13.60126873,29.15776987,1.5332241,1.50618638
ECL,Ecolab Inc.,0.01741933,-0.01306051,-0.06961667,0.14825797,0.33639144,1.08303249,1.98098961,1.88143415,7.91502162,5.82108126,6.11943058,13.10344828,1.1312366,1.49154936
CL,Colgate-Palmolive Company,0.03214814,0.03858025,0.02571686,0.05144695,0.38714673,1.1443433,-0.1668592,-0.21808852,-5.78972868,2.6121372,-9.03987838,0.27072322,0.42305893,1.64490862
ETN,"Eaton Corporation, PLC",0.06124824,0.06124824,-0.06728652,-0.04894463,-0.08562167,-0.20769701,-1.81512201,-2.96982656,11.57707807,17.31418312,35.97469619,59.28237129,0.9642532,1.79993184
AON,Aon plc,0.05208695,0.0937956,0.1564238,0.27144597,-0.00694083,0.05555941,-1.12891603,0.4462107,17.24923703,25.41458107,36.38472097,41.50174336,0.9876308,0.8375794
WM,"Waste Management, Inc.",0.01296765,-0.05183697,-0.03888277,-0.13595753,-0.17473466,0.63943625,-0.74646075,-0.56089227,10.50293738,26.74829485,30.78945137,37.02914001,0.88838005,1.42080796
BSX,Boston Scientific Corporation,0.09897724,0.07696537,-0.16452781,-0.27391257,0.34174843,0.90909091,1.31344613,0.79734219,7.51240255,15.68378241,26.59248957,9.58343366,1.1125128,2.09540794
ADSK,"Autodesk, Inc.",0.06911567,0.20416638,0.04145794,0.01726996,0.29092924,0.73053642,0.28051948,-6.62065852,5.10344828,9.83158853,-5.16800943,24.39212991,1.446016,1.76073709
D,"Dominion Energy, Inc.",0.05140727,0.04497847,-0.18283786,-0.05135447,-0.09445149,1.72503921,-0.68895126,0,1.75163399,6.32427264,3.5106383,-2.26017077,0.381159,2.62743037
NIO,NIO Inc.,-0.23535565,-0.28776715,-0.35261852,-0.26691345,0.09182736,-6.03596945,-5.52390389,-2.9763419,-10.76275152,-7.69603098,-21.74805088,110.83471531,1.8065928,7.35255223
TWLO,Twilio Inc.,0.22714367,0.03684076,-0.26276382,-0.2768518,-0.30220013,-1.90783436,-3.95392533,-1.19060959,12.11023172,-0.01700825,4.19793205,51.30625027,1.3507123,4.49495316
ATVI,"Activision Blizzard, Inc",0.04361099,0.12470383,0.2372035,0.16217565,0.74027604,2.31935772,-1.09632915,-2.52519121,-16.82378535,-12.06877669,-13.5271944,0.87950748,0.99979216,2.61275073
NSC,Norfolk Southern Corporation,-0.1120224,-0.09603457,-0.29949685,-0.22379411,-0.14522077,0.59641346,-0.30750799,-1.54216297,-8.81428989,-3.72555826,5.05870965,17.5836081,0.7373511,1.52294544
EMR,Emerson Electric Company,0.0097012,-0.05816772,-0.1162678,-0.1162678,0.03881611,-0.54982155,-2.16359841,-2.27488152,5.31154239,12.40732665,28.28169715,50.0727802,1.2194468,1.15121951
VMW,"Vmware, Inc.",-0.04115509,-0.04794242,0.16495979,0.0343218,0.25454045,0.06866717,0.42726208,-2.10922281,-10.04320988,-0.07542512,3.89990019,3.99628916,1.1745231,1.08897925
CRWD,"CrowdStrike Holdings, Inc.",0.14347744,-0.05275653,0.20401224,-0.04145624,-0.58100307,-1.65010383,-4.67239334,-5.61209964,23.96821687,36.11310685,25.21480502,106.91995631,1.2168803,2.62459228
BIDU,"Baidu, Inc.",0.03073708,0.03381182,0.0461127,0.25260304,0.54374691,-2.39980802,-0.18407167,3.60463635,-12.87955872,-36.23892765,-24.76877543,36.2479062,1.328786,4.01735896
APD,"Air Products and Chemicals, Inc.",-0.05228172,0.01121034,-0.15854364,-0.12314811,-0.10473252,0.23586672,-0.20500969,-0.66045787,-9.96132504,-1.43214785,-2.00936974,-11.71893033,0.63657475,0.95452837
NTES,"NetEase, Inc.",0.09922822,0.07716049,0.27612105,0.43141593,0.73786408,-5.17079285,-2.37659963,-6.8158489,-17.71211022,-14.115421,-5.21039992,-3.83678312,0.91047263,6.41396176
IDXX,"IDEXX Laboratories, Inc.",0.17910448,0.353728,-0.00290698,0.05671985,-0.30286783,0.88459225,-0.09152587,2.06898599,21.3602513,40.6972462,37.5757697,83.79837503,0.8903451,2.60883684
NOC,Northrop Grumman Corporation,0.03885112,0.04995698,-0.03050471,0.03052334,-0.01386809,0.4235399,-1.51121799,-1.98531411,-3.27428878,20.13333333,18.27251247,6.18426092,0.6202209,1.14400513
ALGN,"Align Technology, Inc.",0.11658688,0.00548035,-0.1012783,-0.09444163,-0.1702762,1.91424303,1.16701317,2.9506347,24.66609735,42.62099689,36.59193832,125.33959002,1.2110122,2.54642577
GD,General Dynamics Corporation,0,0.19607843,0.13962717,0.23047124,0.05384502,0.99313207,0.95821397,2.04183516,6.53046333,18.54773228,37.34713076,39.83717589,1.0429498,1.70164211
CVNA,Carvana Co.,0.01217211,-0.07297051,0.15541673,0.24094916,-0.56575802,-0.38766733,0.07302379,0.25605072,24.34312502,26.28143598,37.30483427,82.86445013,1.313667,2.10095666
PGR,Progressive Corporation (The),-0.063593,-0.11652542,-0.063593,-0.10065159,-0.14825797,0.03182686,-2.01600333,-2.12788042,-0.55895381,2.2446324,-4.64199029,-0.40139432,0.59301597,0.73365231
NXPI,NXP Semiconductors N.V.,0.1057794,-0.05520486,0.09134176,-0.08877798,0.2141946,-2.22681575,-2.28649232,-3.25849486,5.44128078,15.34667184,30.88485001,67.51448809,1.3676777,2.70687575
DOCU,"DocuSign, Inc.",0.09595906,-0.01423601,-0.09577525,-0.21435278,-0.6433628,-3.38250429,-9.16303822,-4.9284364,18.46056782,32.43052617,26.69365722,32.98078285,1.5066242,4.87930881
COIN,"Coinbase Global, Inc.",-0.09093547,-0.1836352,-0.27616307,-0.67965139,-0.93619307,-3.22701548,-7.26907054,-0.30888031,15.10342368,,,,1.3582525,5.0929573
CPNG,"Coupang, Inc.",-0.11155378,-0.11155378,-0.36560165,0.15979546,-1.22912071,-3.68663594,5.73355818,4.63951936,-17.01958708,,,,0.66068137,5.89371981
MSCI,MSCI Inc,-0.13185414,-0.05460254,-0.05308661,0.01973225,-0.69773049,0.5123357,1.29542835,3.87657979,41.50655819,60.84622517,47.6227801,89.0447102,1.3181996,2.45749305
A,"Agilent Technologies, Inc.",0.02238388,0.05037783,-0.03076149,-0.09501984,0.01398875,0.5683097,-0.30678269,1.85786744,27.54585028,48.95407951,50.83973331,82.50791382,0.9326972,1.4781673
CMG,"Chipotle Mexican Grill, Inc.",0.0819246,0.10374125,-0.03829046,-0.17756686,-0.32557957,0.57419702,-0.74530862,0.12451861,43.43993918,34.51968348,37.4259939,44.25864666,1.2345212,1.58640607
DXCM,"DexCom, Inc.",0.05088596,0.11820761,-0.03929213,-0.11974092,-0.55545019,-0.20121089,1.49696735,3.99116014,41.15580853,54.47964309,48.90998594,37.06184027,1.562187,2.4440367
JCI,Johnson Controls International plc,0.02007898,0.10047558,0.0066921,-0.01338151,-0.84267799,1.8404908,-0.42655292,-0.13368984,11.72599462,24.02457247,60.3348358,81.26668284,0.78153056,3.52788053
HUM,Humana Inc.,0.02297989,0,-0.15815335,-0.30018445,-0.57691836,-0.05076019,-0.49571662,1.99299492,-2.18805441,2.60291308,0.78728642,1.29342021,1.0606756,2.38158724
DG,Dollar General Corporation,0.08041458,0.0625335,0.03125698,0.01339346,0.22369363,1.12846439,0.71476736,0.50693105,9.32513541,19.45614503,6.53352354,13.46670043,0.7721841,1.52229069
MET,"MetLife, Inc.",0.0492126,0.07383707,-0.01639344,0.19714145,-0.03278151,0.16425756,-0.39202875,-1.64516129,-5.72047001,0.82671958,29.8828541,59.29989551,1.2063402,1.16770186
F,Ford Motor Company,0,-0.03835827,-0.12111178,0.07680492,0.22999823,0.61776062,1.08611327,0,-15.82687339,0.92951201,48.23663254,86.94404591,1.0471807,2.40123935
KLAC,KLA Corporation,0.00890842,-0.01484384,0.01484825,0.20976836,0.41742449,-1.48035458,-1.46305779,-0.94422873,7.19060351,18.80402187,30.06450118,93.02418893,1.6969389,2.16702535
SNPS,"Synopsys, Inc.",-0.05348706,-0.09949953,-0.07724072,-0.1039501,-0.53230815,0.08028069,-0.01485266,1.30929449,31.44966024,47.08529977,29.83721648,63.92636244,1.3883827,1.44371892
MNST,Monster Beverage Corporation,0.05165289,0.02065476,0.1344086,0.23804595,0.53981107,1.74406388,-0.75835212,-0.74818079,3.86100386,8.32214765,4.71453287,17.0413343,0.8809427,1.97873908
ROP,"Roper Technologies, Inc.",-0.10352396,-0.07869776,0.0124373,0.07570808,0.59420804,1.19981541,-0.77331249,-0.1696739,6.98747089,24.97021188,11.91630518,20.64516129,1.1278733,1.54831933
FTNT,"Fortinet, Inc.",0.11336767,0.09067358,-0.17440734,-0.16150914,-1.78270679,-1.55374427,-3.43233705,-1.88487656,37.10535651,71.33990912,108.17343298,164.02527538,1.67709,2.49511443
FCX,"Freeport-McMoRan, Inc.",-0.02907822,-0.11592131,-0.10169984,-0.53522349,-0.9221902,-5.4730473,-4.89762037,-5.55097554,-15.55282555,-0.26117237,32.09069946,112.94919455,2.0939255,5.82072177
IQV,"IQVIA Holdings, Inc.",-0.05343511,-0.01145519,-0.04771266,-0.17726103,-0.13919344,-0.96048402,-0.49768255,0.83933315,9.41181385,38.03626015,46.17960596,62.61641624,1.0979637,1.40289937
KDP,Keurig Dr Pepper Inc.,0.02833664,0.09924855,0.05668934,0.14184397,0.14184397,1.49554213,0.14188422,-1.065321,0.8862207,5.15494636,10.28125,19.54607046,0.7932101,1.57955198
PLTR,Palantir Technologies Inc.,0.07903004,-0.03829636,-0.25307077,-0.07773437,1.42783505,-4.19475655,-3.97897898,-2.88534548,5.83367811,3.35353535,8.61995754,,1.8485442,6.97115385
GPN,Global Payments Inc.,-0.04116921,0.14731012,0.50857481,0.39577057,1.21787809,7.19374567,7.60078476,4.53762912,-11.42485022,-18.8681046,-21.07510909,0.51433639,1.3761783,7.48635722
MRVL,"Marvell Technology, Inc.",0.02485295,-0.09928843,-0.16537126,-0.13234078,-0.03311807,-1.4206401,-1.85335718,-1.34008825,19.90069513,40.91970121,26.98779975,53.02915082,1.537031,2.39565943
TWTR,"Twitter, Inc.",0.04016387,0.09660842,0.08036001,-0.08023107,-0.4317237,-4.170514,-3.69625735,-3.45736434,4.28738905,-3.94878914,14.99538319,57.40647118,1.2994583,5.28592139
VRTX,Vertex Pharmaceuticals Incorporated,0.03659174,0.0156789,-0.09136234,-0.26059311,-0.14609966,-0.43184183,-3.37288563,-4.45354236,-10.39052257,-10.69578608,-19.027672,-27.24680657,0.54763633,1.22469317
LULU,lululemon athletica inc.,0.23686704,0.44571037,0.24808018,0.44306134,-0.00918888,-1.45163794,-1.92619679,-4.82794812,16.38958499,23.25242718,9.43022153,17.57169759,1.3539785,2.68087255
TROW,"T. Rowe Price Group, Inc.",-0.00460766,-0.05986645,-0.05526389,0.07147304,0.35606936,0.95796131,-0.67255342,-3.02407647,11.63101604,23.62621719,43.40445208,67.9820489,1.2522,1.63282493
EXC,Exelon Corporation,0.06953412,0.06158247,-0.1783591,0.04965736,-0.00992556,1.71682488,1.08390205,2.73357813,8.6281277,20.30578118,19.2799621,37.33296973,0.91417176,2.62258853
CARR,Carrier Global Corporation,-0.04411116,0.0088269,-0.07937208,0.0088269,-0.26408451,0.78263963,-1.30639261,-1.63194444,22.66724399,46.10624033,50.21208908,88.05177564,1.0788876,2.07922567
EPD,Enterprise Products Partners L.P.,0.04482295,0.04482295,0.05334385,0.1345895,-0.06715917,-1.32625995,-2.14818062,0.26954178,-10,-4,13.93568147,28.27586207,0.8290957,2.11046251
TEL,TE Connectivity Ltd. New Switzerland Registered Shares,0.07486558,0.0816771,0.02040678,-0.06117039,0.26593931,-1.12971555,-1.76388054,-2.12355212,8.35728499,13.02175417,21.44214091,49.95410505,1.3234371,1.89804029
INFO,IHS Markit Ltd.,-0.14075178,-0.11594203,-0.10766937,-0.0082905,-0.25636785,0.39121025,-1.33344241,0.00829187,12.99419149,28.390462,34.26472225,54.56875561,0.86641234,1.29935032
EBAY,eBay Inc.,0.04735809,0.0961161,0.27802265,-0.01352265,0.0541272,-1.04403694,-3.39736051,-3.66171488,12.08308065,33.59233827,47.12437811,38.34206587,1.4530218,1.77934011
RBLX,Roblox Corporation,0.09588877,0.18595165,0.09588877,-0.26274931,0.56599229,-1.7182535,0.77229395,1.7794028,-8.27108963,20.15827338,,,2.200619,3.73580759
BIIB,Biogen Inc.,0.13702043,0,0.15261469,0.19006076,-0.07923807,-1.73878499,-3.61211031,-5.12230386,-20.98343736,22.44392826,31.31993792,19.57976943,0.73889256,3.81991386
KMB,Kimberly-Clark Corporation,-0.01766472,-0.04238485,-0.11999718,-0.14818997,0.1982722,1.16545117,0.52575488,2.67034323,9.42768755,5.24397501,4.93955351,-6.57642786,0.50360864,1.74318508
VEEV,Veeva Systems Inc.,0.12051332,0.05533494,0.12703583,-0.09425377,-0.74908786,-0.79749451,-3.27099861,-7.44924393,5.71497385,22.61063889,12.85583104,13.40567674,1.2204808,2.30919765
AIG,"American International Group, Inc. New",0.01824485,0.0638861,-0.05469462,0.11871062,-0.07291287,0.25608195,-0.52631579,0.45821114,5.08052147,14.54545455,44.77020602,88.02744425,1.0780897,1.30755064
SPOT,Spotify Technology S.A.,0.0124249,0.0842291,-0.07608522,-0.43889399,-0.40710437,-1.97864322,0.25698683,6.54604421,5.03996634,-7.59095451,-20.65086125,1.9393296,1.8804518,3.60789099
SCCO,Southern Copper Corporation,-0.04997501,-0.08326395,-0.11653071,-0.34877927,-0.92470277,-3.78387045,-4.19859515,-4.12206423,-9.88136357,-20.13574661,-7.8470516,28.0349904,1.3115959,3.95
LHX,"L3Harris Technologies, Inc.",0.10840813,0.22140221,0.20195777,0.33029118,0.35209737,0.48752884,-0.38405109,-0.92699884,6.13305135,20.87020263,22.12993334,27.65428003,0.9791379,1.14716915
NEM,Newmont Corporation,0.02606656,-0.06076916,0.06084311,-0.14745425,-0.19939315,-1.23541524,-3.5361153,-0.74150716,-17.75967995,-1.0656583,-3.89046585,-15.5640311,0.5382217,1.71029668
TT,Trane Technologies plc,0.13972262,0.07240006,-0.01787702,0.04653087,0.01550548,0.01551109,-3.25097529,-2.54911839,6.11662735,18.36260173,33.2598512,65.2344751,0.8232302,1.5232041
CDNS,"Cadence Design Systems, Inc.",0.05439052,0.09370938,0.27254558,0.29076811,-0.37308942,0.35155776,-0.09051958,1.27232689,32.24698458,30.48549811,21.35160888,58.67356718,1.2007023,1.69305055
BK,The Bank of New York Mellon Corporation,-0.05660377,-0.01887505,-0.01887505,0.06611882,0.20809686,-0.26355422,-1.76154274,-4.05650127,4.66218886,15.4248366,24.83506126,47.61772081,1.0971457,1.14242193
PANW,"Palo Alto Networks, Inc.",0.02147628,-0.00429415,0.23566886,0.1699144,-0.01502791,0.66790593,-0.53180129,1.01726531,32.16322824,39.15264872,31.04758153,95.35654362,1.3602244,2.0261723
AEP,"American Electric Power Company, Inc.",0.02205558,0.04412089,-0.26391027,-0.18158807,-0.15411713,1.99077719,0.29863953,1.23925421,7.37714624,11.67487685,8.89876306,13.47766237,0.3787596,2.55659421
KHC,The Kraft Heinz Company,0.0945052,0.08261473,-0.25561684,-0.30926449,0.14209534,3.92596747,3.43287748,2.97304807,-13.89405204,-6.20096178,6.92440854,17.09320695,0.59691775,5.05180983
DOW,Dow Inc.,0.06594131,0.18981596,0.23117569,0.14849035,-0.2956636,-1.90722483,-2.30199614,-3.51351351,-11.83904707,-5.30503979,9.35135135,23.27848873,1.1299808,2.64419104
APH,Amphenol Corporation,0.03971932,0.05959081,-0.01984783,0.02647604,0.18204069,-0.55277705,-1.92107996,-1.39631998,10.88934547,21.6943147,15.56167317,41.52463008,1.0883377,1.33368898
ROKU,"Roku, Inc.",-0.04308282,-0.152207,-0.21477565,-0.49372435,-1.42314152,-2.9128467,-2.22923423,-5.03972758,-1.47214698,-6.14236832,0.78910909,107.61881127,2.2771904,3.120388
WBA,"Walgreens Boots Alliance, Inc.",0.01957713,0.1175779,0.10776918,0.09796238,-0.03913129,0.17647059,-0.38993956,0.66995074,-4.37956204,1.12826603,28.10932798,44.5261669,1.1906028,1.04147013
MTCH,"Match Group, Inc.",-0.06947954,-0.01270302,-0.26476707,-0.47181681,-1.09402351,-0.67143574,6.8155746,15.17025611,11.65267687,7.79026217,4.69607778,49.95263357,1.0489125,3.04032566
MAR,Marriott International,0.04486652,0.07105726,0.23224453,0.10475122,0.76065673,-0.20141738,0.58646617,-1.00636377,-6.98094841,-9.07978796,1.40994542,31.14400549,1.3440126,2.46754233
RMD,ResMed Inc.,-0.06721334,-0.11085357,-0.21643932,-0.08735972,0.15493432,0.45606567,0.52738337,2.35087599,40.29062087,60.39700092,39.89461799,70.23128005,0.63450533,2.27311688
DDOG,"Datadog, Inc.",0.04881654,-0.00716435,-0.04297071,-0.37126107,0.53085362,1.60891089,1.09372736,1.28447025,52.16964675,72.94919455,41.78179602,70.24884118,1.2633295,6.09636924
SRE,DBA Sempra,0.00746269,-0.02983961,-0.34208374,-0.25307034,-0.47530635,1.35390666,0.44224571,1.23904503,-3.90131956,5.93722824,5.17227847,10.78958247,0.52283204,2.25757576
MCHP,Microchip Technology Incorporated,0.05187731,0.03241701,-0.05182354,-0.08418599,-0.01296092,-1.11517016,-1.61958809,-1.95094052,1.63362097,9.17775262,11.7152994,52.08477082,1.8590639,1.98705798
MSI,"Motorola Solutions, Inc.",0.12797335,0.19921129,0.16256198,0.26443188,-0.06491766,0.64115653,0.64937717,0.90901646,17.8462127,38.63636364,44.91355992,60.47405092,0.97132754,0.88897063
STZ,"Constellation Brands, Inc.",0.01843573,-0.05526643,0.0645548,0.07839882,0.77083817,3.67450306,2.42647406,2.7612011,-8.32382642,-4.44375936,-0.9495549,14.23682409,1.463738,4.03634625
BAX,Baxter International Inc.,-0.02416334,-0.00604193,-0.09055237,-0.43915057,-0.92193487,-0.70785843,0.06045218,8.58042509,0.49787492,6.48481729,3.14057827,-0.12068549,0.5063676,1.46311971
CTAS,Cintas Corporation,0.07286249,0.06154928,0.22395008,0.34135711,0.17353688,1.74730496,0.44637228,0.63926018,14.49350351,12.82007705,12.68601822,22.20415427,1.2019997,2.09219495
EA,Electronic Arts Inc.,-0.0554862,-0.06934813,0.02776621,-0.18010529,-0.47998895,-0.77124363,-1.7053206,-0.76441016,-1.17953641,10.74392868,0.34818942,11.96581197,0.5546575,2.5295344
ROST,"Ross Stores, Inc.",0.06130671,-0.12238832,0.16218823,0.02188663,0.01750854,-0.23576668,-0.97937251,-3.50506757,-4.8630194,-6.02122234,-6.97011644,22.23173211,1.4974183,1.53239775
ORLY,"O'Reilly Automotive, Inc.",0.05921464,0.08461382,0.25937039,0.25257234,0.56623986,1.8496194,1.12859097,-0.45111769,12.01181863,24.79426039,30.67591754,24.17065592,0.6781254,2.12920271
OKTA,"Okta, Inc.",0.07216926,-0.26121522,-0.12888552,-0.42895746,-0.06448432,-0.55861705,-2.56656805,-0.05311077,21.32068521,16.98414813,3.61834343,31.40805028,1.2425641,2.53746383
PAYX,"Paychex, Inc.",0.04462692,0.04016243,-0.03567288,-0.00892061,0.55620346,0.71884266,-1.32922535,-2.07914737,8.21587179,18.36325238,20.29405452,47.91501715,0.7050836,0.97253489
PRU,"Prudential Financial, Inc.",0.08608321,0.15313936,0.09565716,0.17231476,-0.20980355,-0.18124583,-0.23834493,-1.17113714,-1.36676407,12.75862069,34.03355963,53.2513181,0.8565746,1.2694749
CTSH,Cognizant Technology Solutions Corporation,0.01956309,0.02608582,0.11749347,0.14364064,0.28769452,0.59047369,0.14369693,0.45865548,7.59298246,0.84188371,-6.45515558,15.43442253,0.66145766,1.09962468
NET,"Cloudflare, Inc.",0.06241223,0.09755336,-0.21006769,-0.30314808,-0.43471511,-2.36136502,-1.73259736,6.16200099,42.21679796,81.84139594,68.68008949,276.88915025,1.9760925,3.77045293
APTV,Aptiv PLC,-0.00675219,0.03715338,0.02363986,0.18265458,1.69619558,-1.706394,-1.26058827,-2.72685459,-6.49908419,-0.43715112,13.62345537,72.84296556,1.3050778,3.74733072
RSG,"Republic Services, Inc.",-0.12822568,-0.11621849,-0.14423077,-0.20020822,-0.19621191,1.03778174,-0.67745278,0.39474744,14.08953584,30.01564945,29.40809969,30.95838588,0.75585973,1.69918699
TRV,"The Travelers Companies, Inc.",-0.05666079,-0.01259684,0.0252032,0.06933938,0.05041911,0.59569075,-0.27015141,-0.60735082,2.58498126,2.16244047,13.08684192,39.69902315,0.86042804,1.82849134
ALL,Allstate Corporation (The),-0.03010688,0.04519434,-0.03010688,0.06780683,-0.12031884,1.02685023,-0.85840113,-1.81845062,-0.15785913,16.80590977,20.82234149,43.52712341,0.5140467,1.53189543
EOG,"EOG Resources, Inc.",-0.01488538,-0.02232641,-0.19316493,-0.37080985,0.2088617,-0.72410226,-1.19135167,-0.5035545,-21.71075632,-10.55784849,34.71024664,60.48733875,1.6013488,2.55781601
SYY,Sysco Corporation,-0.01177718,-0.04578455,-0.11764706,-0.25455257,-0.182887,-0.94633135,-1.21525533,-4.06779661,-3.83840926,-5.93376831,2.89523297,24.40573103,1.5882907,1.98710357
OTIS,Otis Worldwide Corporation,0.03859088,0.07721156,-0.1870187,-0.04406742,0.01102293,1.49921683,-1.19799608,-1.62654522,12.34674923,36.93584906,34.30051813,46.13402062,0.4882628,2.26657592
YUM,"Yum! Brands, Inc.",0.02304856,0.02689101,-0.02303794,-0.0153598,0.2078202,1.05565474,-0.55759242,-0.64107456,10.77171786,24.45272918,19.92446573,39.40464718,0.89194727,1.69201779
ZS,"Zscaler, Inc.",-0.01426635,0.06782081,-0.32001138,-0.1993592,-0.88038751,-0.79355261,-2.34516354,0.83351297,43.20118373,55.86160937,40.53377397,109.15120352,1.3319927,2.44949495
